id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
ds253,TV Show,Future-Worm!,,"Andy Milonakis, James Adomian, Corey Burton, Melanie Lynskey, Ryan Quincy, Neil deGrasse Tyson",United States,2021-04-09,2016,TV-Y7,1,Season,"Family, Kids","one boy, one worm... these are their adventures!",87
ds254,TV Show,Kick Buttowski: Suburban Daredevil,,"Charlie Schlatter, Matt Jones, Danny Cooksey",United States,2021-04-09,2010,TV-Y7,2,Season,"Action-Adventure, Animation",kick buttowski is an extraordinary kid determined to become the worlds greatest daredevil.,76
ds255,Movie,Man of the House,James Orr,"Chevy Chase, Farrah Fawcett, Jonathan Taylor Thomas, George Wendt",United States,2021-04-09,1995,PG,97,min,"Comedy, Coming of Age, Crime",a man joins the ymca to impress the son of the woman of his dreams.,7
ds256,Movie,Mark Twain and Me,Daniel Petrie,"Jason Robards, Talia Shire, R.H. Thomson, Fiona Reid, Chris Wiggins, Amy Stewart","Canada, United States",2021-04-09,1991,TV-PG,93,min,"Biographical, Coming of Age, Drama","a shy 11 -year- old is thrilled to meet mark twain, the man she most admires in all the world.",60
ds257,Movie,Squanto: A Warrior's Tale,Xavier Koller,"Adam Beach, Eric Schweig, Michael Gambon, Nathaniel Parker, Alex Norton, Sheldon Peters Wolfchild","United States, Canada",2021-04-09,1994,PG,102,min,"Action-Adventure, Biographical, Drama",a vivid true story of one man's unquenchable thirst for independence.,52
ds258,Movie,Caravan of Courage: An Ewok Adventure,John Korty,"Eric Walker, Warwick Davis, Fionnula Flanagan, Guy Boyd, Aubree Miller, Daniel Frishman",,2021-04-02,1984,TV-PG,97,min,"Action-Adventure, Fantasy, Science Fiction","after cindel and mace are separated from their parents, courageous ewoks aid in reuniting them.",71
ds259,Movie,Ewoks: The Battle for Endor,"Jim Wheat, Ken Wheat","Wilford Brimley, Warwick Davis, Aubree Miller, Siân Phillips, Carel Struycken, Niki Botelho",United States,2021-04-02,1985,TV-PG,97,min,"Action-Adventure, Fantasy, Science Fiction",the adventures of the ewoks continue as wicket and friends confront the evil marauders.,90
ds260,TV Show,Higglytown Heroes,,"Frankie Ryan Manriquez, Taylor Masamitsu, Liliana Mumy, Rory Thost, Edie McClurg","United States, South Korea",2021-04-02,2004,TV-Y,2,Season,"Animation, Kids, Musical","you're invited to meet the heroes all around you, since everyone's a hero in their own way!",18
ds261,Movie,Island at the Top of the World,Robert Stevenson,"David Hartman, Donald Sinden, Jacques Marin, Mako , David Gwillim, Agneta Eckemyr",United States,2021-04-02,1974,G,94,min,"Action-Adventure, Fantasy, Survival",a man commissions an airship and crew to search for his missing son.,94
ds262,TV Show,Made in a Day,,Craig Whitney,United States,2021-04-02,2020,TV-PG,1,Season,Reality,this is the story of how today’s biggest brands are made today.,3
ds263,Movie,Night at the Museum,Shawn Levy,"Ben Stiller, Carla Gugino, Dick Van Dyke, Mickey Rooney, Bill Cobbs, Jake Cherry","United States, United Kingdom",2021-04-02,2006,PG,109,min,"Action-Adventure, Comedy, Family",a new guard at the natural history museum finds that when visitors leave the exhibits come to life.,16
ds264,TV Show,Secrets Of The Zoo,,Mocean Melvin,,2021-04-02,2017,TV-PG,4,Season,"Animals & Nature, Docuseries, Family",go behind the scenes at the columbus zoo and aquarium.,20
ds265,Movie,Sharks Of The Bermuda Triangle,,Mike New,,2021-04-02,2020,TV-PG,45,min,"Animals & Nature, Documentary",the bermuda triangle’s greatest wonder may be the secret breeding grounds of tiger sharks.,98
ds266,TV Show,Star Wars Vintage: Clone Wars 2D Micro-Series,,"Mat Lucas, James Arnold Taylor, Tom Kane, Grey DeLisle, Corey Burton, André Sogliuzzo",,2021-04-02,2021,TV-Y7-FV,1,Season,Series,"enjoy this thrilling, emmy® award-winning animated series that continues the star wars story.",25
ds267,Movie,Star Wars Vintage: Story of the Faithful Wookiee,,,,2021-04-02,2021,TV-Y7-FV,9,min,Animation,"with his friends ailing from a sleeping virus, chewbacca gets “help” from boba fett.",93
ds268,TV Show,Star Wars: Ewoks,,"Jim Henshaw, Cree Summer Francks, Jackie Burroughs, George Buza, Doug Chamberlain, Paul Chato",,2021-04-02,1985,TV-Y7-FV,2,Season,"Action-Adventure, Animation, Fantasy","join your favorite, furry star wars heroes, the ewoks, in an action-packed, animated series!",10
ds269,Movie,The Big Year,David Frankel,"Steve Martin, Jack Black, Owen Wilson, Brian Dennehy, Anjelica Huston, Rashida Jones","United States, Canada",2021-04-02,2011,PG,101,min,"Animals & Nature, Comedy",three men pursue the birder of the year title across the continent.,79
ds270,Movie,The Last Ice,Scott Ressler,,United States,2021-04-02,2020,TV-14,82,min,"Animals & Nature, Documentary","as climate change melts the arctic ice, the indigenous people fight to protect the land.",79
ds271,Movie,Third Man on the Mountain,Ken Annakin,"Michael Rennie, James MacArthur, Janet Munro, James Donald, Herbert Lom, Laurence Naismith","United States, United Kingdom",2021-04-02,1959,G,107,min,"Action-Adventure, Coming of Age, Family","a boy attempts the impossible - climbing the ""citadel.""",40
ds272,TV Show,Walk the Prank,,"Cody Veith, Bryce Gheisar, Brandon Severs, Jillian Shea Spaeder, Tobie Windham",United States,2021-04-02,2016,TV-Y7,3,Season,"Comedy, Reality",chance and his crew prank unsuspecting targets.,29
ds273,Movie,Gnomeo & Juliet,Kelly Asbury,"James McAvoy, Emily Blunt, Matt Lucas, Ashley Jensen, Michael Caine, Jim Cummings","United Kingdom, United States, Canada, Ireland",2021-03-26,2011,G,86,min,"Action-Adventure, Animation, Family",two garden gnomes remain star-crossed lovers during a feud among neighbors.,45
ds274,TV Show,Pickle and Peanut,,"Johnny Pemberton, Jon Heder, Dana Snyder, Joel Trussell",United States,2021-03-26,2015,TV-Y7,2,Season,Comedy,the freewheeling adventures of pickle and peanut.,31
ds275,TV Show,The Mighty Ducks: Game Changers,,,,2021-03-26,2021,TV-PG,1,Season,"Comedy, Drama, Sports",a new group of misfits rediscovers the joys of playing hockey for the love of the game.,11
ds276,TV Show,Disney Big Hero 6 The Series,,"Scott Adsit, Ryan Potter, Brooks Wheelan, Jamie Chung, Khary Payton, Genesis Rodriguez",United States,2021-03-19,2017,TV-G,3,Season,"Action-Adventure, Animation, Kids","hiro, baymax and team protect the city from villains.",78
ds277,Movie,Disney My Music Story: Perfume,Kentaro Takayanagi,"a-chan , KASHIYUKA , NOCCHi",,2021-03-19,2019,G,53,min,"Biographical, Documentary, Music",j-pop band perfume shares their passion for music and disney memories.,39
ds278,TV Show,Mexico Untamed,,Juan Monsalvez,,2021-03-19,2018,TV-PG,1,Season,"Animals & Nature, Docuseries",predator and prey fight age-old battles for survival in mexico untamed,14
ds279,TV Show,The Falcon and The Winter Soldier,,"Anthony Mackie, Sebastian Stan, Daniel Brühl, Emily VanCamp, Wyatt Russell",,2021-03-19,2021,TV-14,1,Season,"Action-Adventure, Buddy, Science Fiction",sam wilson aka the falcon and bucky barnes aka the winter soldier team up on a global adventure.,52
ds280,Movie,Doc McStuffins: The Doc Is In,Chris Hamilton,"Laya DeLeon Hayes, Loretta Devine, Lara Jill Miller, Robbie Rist, Anthony Anderson, Dr Myiesha Taylor,  MD",,2021-03-12,2020,TV-Y,24,min,"Animation, Kids, Medical",doc mcstuffins helps kids learn about healthy habits.,33
ds281,TV Show,Marvel Studios ASSEMBLED,,,,2021-03-12,2021,G,1,Season,"Anthology, Docuseries",assembled is an immersive series of docu-specials examining the next phase of the mcu.,56
ds282,Movie,Miss Peregrine's Home for Peculiar Children,Tim Burton,"Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench, Rupert Everett, Allison Janney","United States, United Kingdom, Belgium, Canada",2021-03-12,2016,PG-13,127,min,"Coming of Age, Fantasy",a wildly imaginative fantasy-adventure about a secret world for children with unusual powers.,74
ds283,Movie,Own the Room,"Cristina Costantini, Darren Foster","Alondra Toledo, Daniela Blanco, Henry Onyango, Jason Hadzikostas, Santosh Pandey",,2021-03-12,2021,TV-14,91,min,Documentary,"five young entrepreneurs from across the world vie for $100,000.",20
ds284,Movie,Garfield: A Tail of Two Kitties,Tim Hill,"Breckin Meyer, Jennifer Love Hewitt, Billy Connolly, Bill Murray","United Kingdom, United States",2021-03-05,2006,PG,79,min,"Comedy, Family, Kids",garfield is adopted by a greedy lord with nefarious plans to open up his estate as a hunting ground.,64
ds285,TV Show,American Dragon: Jake Long,,"Dante Basco, Jeff Bennett, Amy Bruckner, John DiMaggio, Charlie Finn, Kittie",United States,2021-02-26,2004,TV-Y7,2,Season,"Action-Adventure, Animation, Comedy",jake strives to find balance in his life as a new york teen learning to master his mystical powers.,46
ds286,TV Show,Car SOS,,,United Kingdom,2021-02-26,2012,TV-PG,8,Season,"Buddy, Comedy, Docuseries","decaying classic cars are revived by two experts for unsuspecting, grateful owners.",43
ds287,TV Show,Disney Channel Games 2008,,,,2021-02-26,2008,TV-G,1,Season,"Game Show / Competition, Sports, Variety",disney channel stars from around the globe compete in the third annual disney channel games.,58
ds288,TV Show,Disney Roll It Back (Shorts),,"Ramon Reed, Kaylin Hayman, Suzi Barrett, Tobie Windham, JC Currais",,2021-02-26,2019,TV-Y7,1,Season,"Comedy, Docuseries, Family",join the cast of just roll with it as they recap all the crazy that happened in the latest episode!,39
ds289,TV Show,Dog With a Blog,,"G Hannelius, Blake Michael, Francesca Capaldi, Stephen Full, Regan Burns, Beth Littleford",United States,2021-02-26,2012,TV-G,3,Season,"Comedy, Fantasy",tyler and avery hide the fact that their new dog can talk.,93
ds290,TV Show,Mickey Go Local,,"Azran Bin Ahmad, Rozita Binti Mohamed Hussain, Shamsir Bin Mohd Shahar, Suzana Binti Ahmad",,2021-02-26,2019,TV-G,1,Season,"Animation, Comedy, Kids","mickey and his friends explore singapore and malaysia’s finest, from food to clothing.",11
ds291,Movie,Myth: A Frozen Tale,Jeff Gipson,Evan Rachel Wood,United States,2021-02-26,2021,TV-G,12,min,"Animation, Family, Fantasy",a family sits down for a bedtime story and is transported to a forest filled with elemental spirits.,19
ds292,Movie,Okavango: River of Dreams,"Dereck Joubert, Beverly Joubert",Dereck Joubert,"Austria, South Africa",2021-02-26,2020,TV-PG,95,min,"Animals & Nature, Documentary",the story of the okavango river through the wildlife who dwell amongst its waters.,71
ds293,TV Show,Pair of Kings,,"Mitchel Musso, Doc Shaw, Kelsey Chow, Ryan Ochoa, Geno Segers",United States,2021-02-26,2010,TV-Y7,3,Season,"Action-Adventure, Comedy, Coming of Age","fraternal teenage twins, brady and boomer, are suddenly informed of their royal lineage.",19
ds294,TV Show,Secrets of Sulphur Springs,,"Preston Oliver, Kyliegh Curran, Elle Graham, Madeleine McGraw, Landon Gordon, Kelly Frye",United States,2021-02-26,2021,TV-PG,1,Season,"Family, Fantasy, Mystery",griffin and his family move to a mysterious town.,4
ds295,Movie,Shanghai Disney Resort Grand Opening Gala,,,,2021-02-26,2016,TV-G,24,min,Variety,a grand extravaganza which celebrates the opening of shanghai disney resort.,38
ds296,Movie,Cheaper By the Dozen,Shawn Levy,"Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling, Piper Perabo",United States,2021-02-19,2003,PG,99,min,"Comedy, Family",tom and kate baker discover that managing twelve children and big careers are a difficult mix.,93
ds297,Movie,Cheaper by the Dozen 2,Adam Shankman,"Steve Martin, Eugene Levy, Bonnie Hunt, Tom Welling, Piper Perabo, Carmen Electra","United States, Canada",2021-02-19,2005,PG,95,min,"Comedy, Family",the bakers go toe-to-toe against the murtaughs in the ultimate inter-family battle.,26
ds298,Movie,Flora & Ulysses,Lena Khan,"Matilda Lawler, Alyson Hannigan, Ben Schwartz, Anna Deavere Smith, Danny Pudi, Benjamin Evan Ainsworth",United States,2021-02-19,2021,PG,95,min,"Comedy, Coming of Age, Drama",comic book fan flora saves a squirrel whose superhero powers bring hope and wonder to her family.,1
ds299,Movie,The Book of Life,Jorge R. Gutiérrez,"Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman, Christina Applegate, Ice Cube",,2021-02-19,2014,PG,101,min,"Action-Adventure, Animation, Comedy",a young man embarks on a journey that spans three fantastical worlds.,26
ds300,TV Show,The Muppet Show,,"Jim Henson, Frank Oz, Dave Goelz, Richard Hunt, Eren Ozker, John Lovelady","United States, United Kingdom",2021-02-19,1976,TV-PG,5,Season,"Comedy, Family, Variety",it's time to raise the curtain on the muppet show!,71
ds301,TV Show,Marvel Battleworld: Mystery of the Thanostones,,"Giles Panton, Rebecca Shoichet, Jesse Inocalla, Brad Swaile, Deven Mack, Ian Hanlin",United States,2021-02-12,2020,TV-Y7-FV,1,Season,"Action-Adventure, Animation, Fantasy",iron man and captain marvel team up to stop thanos!,6
ds302,Movie,Marvel's Behind the Mask,,,,2021-02-12,2021,TV-14,65,min,"Anthology, Documentary",a documentary special exploring the power of identity behind superheroes we know and love today.,28
ds303,Movie,Rodgers & Hammerstein's Cinderella,Robert Iscove,"Brandy Norwood, Whitney Houston, Bernadette Peters, Paolo Montalbán, Whoopi Goldberg, Victor Garber",,2021-02-12,1997,G,86,min,"Comedy, Family, Fantasy",history’s most enduring fairy tale returns with a thoroughly modern twist.,10
ds304,Movie,You Again,Andy Fickman,"Kristen Bell, Sigourney Weaver, Jamie Lee Curtis, Odette Yustman, Kristin Chenoweth, Victor Garber",United States,2021-02-12,2010,PG,106,min,Comedy,an unlikely reunion causes high school drama to resurface between a nice girl and her arch nemesis.,47
ds305,Movie,Disney My Music Story: Yoshiki,Kentaro Takayanagi,YOSHIKI,"United States, Japan",2021-02-05,2019,TV-PG,48,min,"Biographical, Documentary, Music",yoshiki from “x japan” performs two disney songs and talks about his music.,65
ds306,Movie,Expedition Everest,Katie Bauer Murdock,Tate Donovan,United States,2021-02-05,2020,TV-PG,45,min,"Animals & Nature, Documentary",scientists and sherpas team up on mount everest to install the highest weather station in the world.,62
ds307,Movie,Upside-Down Magic,Joe Nussbaum,"Izabela Rose, Siena Agudong, Kyle Howard, Elie Samouhi, Alison Fernandez, Max Torina","United States, Canada",2021-02-05,2020,TV-PG,97,min,"Coming of Age, Fantasy",nory enters the sage academy for magical studies!,68
ds308,TV Show,Wicked Tuna: Outer Banks,,Bill Ratner,,2021-02-05,2013,TV-14,7,Season,"Animals & Nature, Docuseries, Family",fishermen venture to north carolina’s outer banks to battle for the ocean’s most lucrative prize.,58
ds309,TV Show,Dinosaurs,,,United States,2021-01-29,1991,TV-PG,4,Season,"Comedy, Family",dinosaurs raise a family during the stone age.,8
ds310,Movie,Texas Storm Squad,Natalie Hewit,Sam Douglas,,2021-01-29,2020,TV-14,44,min,Documentary,an elite search and rescue team battles to save lives during record-breaking storm imelda.,38
ds311,TV Show,Pixar Popcorn,,"Ellen DeGeneres, Craig T. Nelson, Holly Hunter, Keegan-Michael Key, Jordan Peele",United States,2021-01-22,2021,TV-PG,1,Season,"Animation, Anthology, Family",grab a quick snack of pixar with this collection of mini shorts starring your favorite characters.,82
ds312,Movie,Wild Uganda,Harald Pokieser,Russell Boulter,,2021-01-22,2018,TV-PG,45,min,"Animals & Nature, Documentary",uganda boasts one of the most diverse landscapes on earth and wildlife is thriving.,42
ds313,TV Show,Elena of Avalor,,"Aimee Carrero, Jenna Ortega, Keith Ferguson, Jillian Reed, Carlos Alazraqui, Mikey Kelley",United States,2021-01-15,2015,TV-Y7,3,Season,"Action-Adventure, Animation, Fantasy",elena of avalor must learn to rule!,71
ds314,Movie,Isle of Dogs,Wes Anderson,"Bryan Cranston, Koyu Rankin, Edward Norton, Bob Balaban, Jeff Goldblum, Bill Murray","United States, Germany, United Kingdom",2021-01-15,2018,PG-13,102,min,"Action-Adventure, Animation, Comedy","set in japan, isle of dogs follows a boy's odyssey in search of his dog.",47
ds315,Movie,Mary Poppins Returns,Rob Marshall,"Emily Blunt, Lin-Manuel Miranda, Ben Whishaw, Emily Mortimer, Julie Walters, Pixie Davies","United States, United Kingdom",2021-01-15,2018,PG,140,min,"Family, Fantasy, Musical",mary poppins is back to help the banks family in this reimagined classic.,50
ds316,TV Show,WandaVision,,"Elizabeth Olsen, Paul Bettany, Teyonah Parris, Kathryn Hahn, Randall Park, Kat Dennings",United States,2021-01-15,2021,TV-14,1,Season,"Drama, Fantasy, Mystery",two super-powered beings living idealized suburban lives suspect that everything is not as it seems.,41
ds317,TV Show,Disney Fam Jam,,"Phil Wright, Ariel Martin, Trevor Tordjman",United States,2021-01-08,2020,TV-G,1,Season,"Family, Game Show / Competition, Reality",families across america compete in epic dance battles!,80
ds318,Movie,Ferdinand,Carlos Saldanha,"Jack Gore, Jet Jurgensmeyer, Nile Diaz, Colin H. Murphy, Carlos Saldanha, Jeremy Sisto","United States, Spain",2021-01-08,2017,PG,111,min,"Action-Adventure, Animation, Comedy","ferdinand, a peace-loving bull, rallies a misfit team of friends on the ultimate adventure home.",89
ds319,TV Show,Marvel Studios LEGENDS,,,United States,2021-01-08,2021,TV-14,1,Season,"Action-Adventure, Docuseries, Fantasy",marvel studios legends celebrates the heroes and villains of the highly anticipated disney+ shows.,65
ds320,Movie,Toy Story: That Time Forgot,Steve Purcell,"Tom Hanks, Tim Allen, Kristen Schaal, Kevin McKidd, Emily Hahn, Wallace Shawn",United States,2021-01-08,2014,TV-G,22,min,"Action-Adventure, Animation, Comedy",the toy story crew meet a delusional set of action figures.,10
ds321,Movie,700 Sharks,Luc Marescot,Paul Bandey,France,2021-01-01,2018,TV-PG,45,min,"Animals & Nature, Documentary",follow an international team of scientists in polynesia as they study a school of 700 sharks.,68
ds322,Movie,Big Sharks Rule,,Lance Lewman,,2021-01-01,2018,TV-14,45,min,"Animals & Nature, Documentary","in the waters of south africa, sharks reign supreme.",80
ds323,Movie,Dr. Seuss' Horton Hears a Who!,"Jimmy Hayward, Steve Martino","Jim Carrey, Steve Carell, Will Arnett, Seth Rogen, Isla Fisher, Amy Poehler",United States,2021-01-01,2008,G,88,min,"Animation, Comedy, Family",horton must save a civilization living on a speck of dust from those who don't believe they exist.,22
ds324,Movie,Great Shark Chow Down,Mark Woodward,Dan Nachtrab,,2021-01-01,2019,TV-PG,45,min,"Animals & Nature, Documentary",great shark chow down – prepare for a feast of extraordinary shark-feeding events.,96
ds325,Movie,Mega Hammerhead,"Brandon Hill, Marc Ostrick",Neil Hammerschlag,United States,2021-01-01,2016,TV-PG,43,min,"Animals & Nature, Documentary",dr. neil hammerschlag and his team are setting off on a quest to learn more the great hammerhead.,63
ds326,Movie,Burrow,Madeline Sharafian,,United States,2020-12-25,2020,G,6,min,"Animation, Family",a rabbit attempts to dig a burrow and learns there’s no shame in asking for help.,34
ds327,TV Show,Cosmos: Possible Worlds,,Neil deGrasse Tyson,United States,2020-12-25,2020,TV-14,1,Season,"Action-Adventure, Docuseries, Family",cosmos: possible worlds continues carl sagan’s legacy that began more than 40 years ago.,24
ds328,TV Show,Disney Gallery / Star Wars: The Mandalorian,,"Jon Favreau, Dave Filoni, Pedro Pascal, Bryce Howard, Taika Waititi, Carl Weathers",United States,2020-12-25,2020,TV-PG,2,Season,"Action-Adventure, Docuseries, Family",disney gallery / star wars: the mandalorian is a docuseries about the making of the mandalorian.,17
ds329,Movie,Max Keeble's Big Move,Tim Hill,"Alex D. Linz, Larry Miller, Jamie Kennedy, Zena Grey, Josh Peck, Nora Dunn",United States,2020-12-25,2001,PG,88,min,"Comedy, Family","after a week of creating mayhem, max has to face the consequences.",9
ds330,Movie,Soul,Pete Docter,"Jamie Foxx, Tina Fey, Angela Bassett, Ahmir-Khalib ""Questlove"" Thompson, Phylicia Rashad, Daveed Diggs",United States,2020-12-25,2020,PG,107,min,"Animation, Comedy, Family","jamie foxx stars in pixar’s ""soul,"" a comedy about what makes you... you.",81
ds331,Movie,Arendelle Castle Yule Log,,,United States,2020-12-18,2020,TV-G,180,min,"Animation, Family",set the wintry mood for your holiday celebration with anna and elsa’s arendelle castle yule log.,100
ds332,Movie,Buried Truth of the Maya,,Josh Bernstein,United States,2020-12-18,2020,TV-PG,48,min,"Documentary, Historical",a high-tech archaeological team explores the hidden secrets of chichen itza.,58
ds333,TV Show,Disney Parks Sunrise Series,,,,2020-12-18,2021,TV-G,1,Season,"Animals & Nature, Docuseries, Family","an inspiring view of disney parks few have experienced before, at sunrise. previously recorded.",40
ds334,Movie,Dory's Reef Cam,Michal Makarewicz,,United States,2020-12-18,2020,TV-G,182,min,"Animation, Family",dive into the waters below and watch the aquatic wildlife from the world of nemo and dory.,97
ds335,Movie,Into the Woods,Rob Marshall,"Meryl Streep, Emily Blunt, James Corden, Anna Kendrick, Chris Pine, Tracey Ullman",United States,2020-12-18,2014,PG,126,min,"Action-Adventure, Fantasy, Musical",a baker and his wife's desperation to have a child sends them on a quest to reverse a witch’s curse.,18
ds336,Movie,"Miraculous World: New York, United Heroez",Thomas Astruc,"Cristina Vee, Bryce Papenbrook, Keith Silverstein, Carrie Keranen, Selah Victor, Sabrina Weisz","United Kingdom, United States, France",2020-12-18,2020,TV-Y7-FV,60,min,"Action-Adventure, Animation, Fantasy",marinette’s class is headed to new york!,70
ds337,TV Show,On Pointe,,,United States,2020-12-18,2020,TV-PG,1,Season,"Docuseries, Family",on pointe follows students during a season in the school of american ballet (sab) in new york city.,90
ds338,TV Show,Wild Nordic,,Dan Nachtrab,,2020-12-18,2019,TV-PG,1,Season,"Animals & Nature, Docuseries, Reality","as seen by the viking gods, the fabled wildernesses of norway, finland and sweden are revealed.",60
ds339,Movie,Disney Channel's Epic Holiday Showdown,,,United States,2020-12-11,2020,TV-G,50,min,"Fantasy, Variety",dc stars try to save the holidays from scrooge.,69
ds340,Movie,Disney Holiday Magic Quest,,,United States,2020-12-11,2020,TV-G,46,min,Movies,zombies stars race to save the holiday magic!,53
ds341,Movie,Gender Revolution: A Journey With Katie Couric,,Katie Couric,United States,2020-12-11,2017,TV-14,93,min,Documentary,katie couric explores questions about gender identity with experts and everyday people.,51
ds342,Movie,High School Musical: The Musical: The Holiday Special,,"Olivia Rodrigo, Joshua Bassett, Sofia Wylie, Matt Cornett, Larry Saperstein, Julia Lester",United States,2020-12-11,2020,TV-G,46,min,"Drama, Music, Romance",the cast of high school musical: the musical: the series celebrates the holidays with music & more!,38
ds343,Movie,Ralph Breaks the Internet,"Rich Moore, Phil Johnston","John C. Reilly, Sarah Silverman, Gal Gadot, Jane Lynch, Jack McBrayer, Alan Tudyk",United States,2020-12-11,2018,PG,116,min,"Action-Adventure, Animation, Comedy",ralph and vanellope are swept into the internet.,16
ds344,Movie,Safety,Reginald Hudlin,"Jay Reeves, Thaddeus J. Mixson, Corinne Foxx, Matthew Glave, James Badge Dale, Hunter Sansone",United States,2020-12-11,2020,PG,123,min,"Biographical, Drama, Sports",a drama inspired by the empowering story of former clemson university safety ray mcelrathbey.,62
ds345,Movie,Anastasia,"Don Bluth, Gary Goldman","Meg Ryan, John Cusack, Kelsey Grammer, Christopher Lloyd, Hank Azaria, Bernadette Peters",United States,2020-12-04,1997,G,95,min,"Animation, Family, Fantasy","a girl heads to paris to learn if she is the long lost princess, anastasia.",11
ds346,Movie,Godmothered,Sharon Maguire,"June Squibb, Jillian Bell, Jane Curtin, Carlease Burke, Sonia Manzano, Erica Parks",United States,2020-12-04,2020,PG,113,min,"Comedy, Family, Fantasy",an inexperienced fairy godmother-in-training tries to prove that people still need fairy godmothers.,32
ds347,Movie,Man vs. Shark,,"Jeremiah Sullivan, Dave Hoffman",United States,2020-12-04,2019,TV-PG,45,min,"Animals & Nature, Documentary",marine biologist attempts to get bitten by a deadly tiger shark and survive,21
ds348,Movie,Mulan,Niki Caro,"Yifei Liu, Donnie Yen, Gong Li, Jet Li, Jason Lee, Yoson An","United States, Canada, Hong Kong",2020-12-04,2020,PG-13,117,min,"Action-Adventure, Coming of Age, Drama",a young woman risks it all to be a great chinese warrior in disney’s mulan.,56
ds349,Movie,Sky High,Mike Mitchell,"Kelly Preston, Lynda Carter, Michael Angarano, Danielle Panabaker, Mary Elizabeth Winstead, Bruce Campbell",United States,2020-12-04,2005,PG,101,min,"Action-Adventure, Comedy, Family",it takes inner and outer strength to make a name for yourself when you're the son of heroes.,87
ds350,Movie,The Disney Holiday Singalong,,"Ryan Seacrest, Andrea Bocelli, BTS , Michael Bublé, Ciara , Chloe x Halle",United States,2020-12-04,2020,TV-G,45,min,"Family, Music, Variety",a festive musical event with more disney melodies and classic holiday songs.,50
ds351,Movie,The Nutcracker and the Four Realms,"Lasse Hallström, Joe Johnston","Keira Knightley, Mackenzie Foy, Eugenio Derbez, Jayden Fowora-Knight, Matthew Macfadyen, Richard Grant",United States,2020-12-04,2018,PG,101,min,"Action-Adventure, Family, Fantasy",from disney comes the reimagined tale of the nutcracker.,100
ds352,Movie,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Miguel Arteta,"Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette, Kerris Dorsey, Jennifer Coolidge",United States,2020-11-27,2014,PG,83,min,"Comedy, Coming of Age, Family",it's one calamity after another during the worst day of alexander's life.,65
ds353,Movie,Black Beauty,Ashley Avis,"Mackenzie Foy, Kate Winslet, Iain Glen, Calam Lynch, Claire Forlani, Fern Deacon",United States,2020-11-27,2020,TV-PG,111,min,"Animals & Nature, Coming of Age, Drama",a wild horse and a teenage girl forge an unbreakable bond which keeps them connected for a lifetime.,92
ds354,Movie,From Our Family to Yours,Angela Affinita,,United Kingdom,2020-11-27,2020,TV-G,3,min,"Animation, Family","a granddaughter brings joy on christmas by mending a beloved mickey, evoking memories of the past.",76
ds355,TV Show,Once Upon a Time in Wonderland,,"Sophie Lowe, Michael Socha, Peter Gadiot, Emma Rigby, Naveen Andrews, John Lithgow","Canada, United States",2020-11-27,2013,TV-PG,1,Season,"Action-Adventure, Fantasy, Soap Opera / Melodrama",alice tells a tale of a strange new land.,99
ds356,TV Show,Party Animals,,,,2020-11-27,2016,TV-G,1,Season,"Animals & Nature, Kids, Music",this music video series captures the funny moments animals have in their day-to-day lives.,82
ds357,Movie,Folklore: the long pond studio sessions,,"Taylor Swift, Aaron Dessner, Jack Antonoff, Justin Vernon",United States,2020-11-25,2020,TV-14,107,min,"Documentary, Music",an intimate musical concert featuring taylor swift performing every song from “folklore.”,66
ds358,TV Show,Bia,,"Isabela Souza, Giulia Guerrini, Julio Peña, Guido Messina, Andrea de Alba, Agustina Palma",Argentina,2020-11-20,2019,TV-G,1,Season,"Coming of Age, Drama, Music","bia is filled with passion, after the loss of her sister she will rediscover music and find love.",18
ds359,TV Show,Marvel's 616,,,United States,2020-11-20,2020,TV-14,1,Season,"Anthology, Docuseries",an anthology documentary series exploring the impact of the marvel comics universe.,24
ds360,Movie,Planes,Klay Hall,"Dane Cook, Stacy Keach, Brad Garrett, Teri Hatcher, Julia Louis-Dreyfus, Priyanka Chopra",United States,2020-11-20,2013,PG,94,min,"Action-Adventure, Animation, Comedy",a crop duster takes on the world’s fastest in the greatest air race ever.,15
ds361,Movie,Planes: Fire & Rescue,Bobs Gannaway,"Dane Cook, Ed Harris, Julie Bowen, Curtis Armstrong, John Higgins, Hal Holbrook",United States,2020-11-20,2014,PG,85,min,"Action-Adventure, Animation, Comedy",air racer dusty teams up with a dynamic crew of flying firefighters.,36
ds362,Movie,The Real Right Stuff,,,United States,2020-11-20,2020,TV-PG,90,min,"Documentary, Historical",the real right stuff tells the story of the nation’s first astronauts.,2
ds363,TV Show,The Wonderful World of Mickey Mouse,,"Chris Diamantopoulos, Kaitlyn Robrock, Bill Farmer, Tony Anselmo, Tress MacNeille",United States,2020-11-18,2020,TV-G,1,Season,"Action-Adventure, Animation, Anthology",it's nothing but fun for mickey and friends as they embark on their greatest adventures yet.,89
